"anho","semana","id_provincia","provincia","personal_tecnicos","personal_brigadas","personal_fuerzas_orden","personal_otros","medios_autobomba","medios_bulldozer","medios_tractores","medios_otros","aereos_aviones_anfibios","aereos_aviones_carga","aereos_helicopteros_exticion","aereos_helicopteros_transporte","total","totalar","totalnar","supernf","num_incendios","dist_1_nearest_buildup","dist_10_nearest_buildup","dir","prec","sol","tmax","tmed","tmin","velmedia","hrmedia","domain"
2013,32,50,"ZARAGOZA",2,11,0,0,1,0,0,0,0,0,0,1,7.26,0,0.32,6.94,1,545.86,4366.36,20.71,11.06,10.73,31.47,23.66,15.84,3.34,48,"32:50"
2013,33,2,"ALBACETE",2.83,11.5,1.67,0,1.83,0,0,0,0,0,0,0.67,1.85,0.64,1.21,0,4,1151.32,2932.1,14.5,0.7,11.27,33.08,25.77,18.44,2.51,46,"33:2"
2013,33,3,"ALICANTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,10.46,31.61,25.55,19.5,2.44,59,"33:3"
2013,33,4,"ALMERIA",7.5,157.5,2,0,7,0,0,0,0.5,1.5,0,2.5,25.59,0,23.66,1.93,2,2018.24,5679.63,11.17,0,12.14,31.5,26.27,21.04,3.52,52,"33:4"
2013,33,5,"AVILA",2.08,31.04,1.29,8.25,0.62,0,0,0,0.75,0,0.25,2.33,268.72,0,266.72,2,9,2328.67,4397.7,18.71,4.7,9.06,32.78,24.69,16.61,2.06,40,"33:5"
2013,33,6,"BADAJOZ",2.12,8.4,0.9,0.83,1.45,0,0.2,0,0,0,0.05,0.32,80.1,1,74.6,4.5,10,2312.41,5008.86,25.61,0,12.22,37.26,28.6,19.93,2.82,33,"33:6"
2013,33,8,"BARCELONA",3.33,31,5.33,6.67,6.67,0,0,0,0,0.67,1.67,0,2.25,1.9,0.35,0,3,979.42,1663.76,18.24,0.6,10.04,29.91,25.15,20.38,3.13,67,"33:8"
2013,33,9,"BURGOS",1.33,2.33,0.67,1.67,1.33,0,0.67,0,0,0,0,0,1.03,0,0.56,0.47,3,1464.34,3073.02,11.91,0.86,10.13,29.47,21.06,12.65,2.79,56.5,"33:9"
2013,33,10,"CACERES",4.57,45.96,1.69,3.36,5.56,0.5,0.03,0,0.46,0,0.19,2.77,355.16,54.08,261.44,39.64,24,1849.96,4892.07,20.36,0,12.05,37.42,29.18,20.93,2.23,30,"33:10"
2013,33,11,"CADIZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.39,0,12.11,32.65,26.66,20.67,3.45,56,"33:11"
2013,33,12,"CASTELLON",2.5,33,6,1,3,0,0,0,0,1,0,0.5,2.5,1.5,1,0,2,2107.27,3407.56,14.71,3.6,8.99,28.67,23.52,18.37,2.79,65,"33:12"
2013,33,13,"CIUDAD REAL",4.17,29.33,0.67,0,2.83,0,0,0,0,0,0,2.33,13.62,0.8,9.26,3.56,4,2258.86,3207.04,21.45,1.85,10.36,35.77,28.14,20.49,1.92,29,"33:13"
2013,33,14,"CORDOBA",2.3,15.1,2.4,1.2,2,0,0,0,0,0.4,0,0.6,5.15,1.46,3.69,0,6,1879.84,3698.91,24.33,0,12.26,36.5,28.5,20.5,2.35,33,"33:14"
2013,33,15,"A CORUÑA",2.03,16.91,0.79,0,2.58,0.07,0.04,0,0.11,0,0,0.39,56.02,25.14,30.88,0,24,518.2,1176.53,15.2,0.16,8.45,24.75,20.28,15.81,4.6,77,"33:15"
2013,33,16,"CUENCA",8.5,44.75,1,0,4.75,0.75,0,0.75,0,2,0,5,5.01,4.01,1,0,3,4216.4,6299.62,15.5,3.03,10.2,33.06,25.04,17,2.73,44,"33:16"
2013,33,17,"GIRONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,19.87,9.26,27.87,21,14.19,2.7,68,"33:17"
2013,33,18,"GRANADA",4.77,36.73,3.4,2.4,2.33,0,0,0,0,0.17,0.07,0.6,7.78,1.23,2.44,4.11,8,1224.44,2356.21,20.11,8.74,10.52,35.19,26.06,16.94,2.66,43,"33:18"
2013,33,19,"GUADALAJARA",3.3,15.87,0.8,0,2.3,0,0.13,0,0,0,0.1,1.57,13.57,2.09,7.39,4.09,10,2192.47,3807.36,16.52,8.07,9.57,32.17,24.05,15.94,2.38,44,"33:19"
2013,33,21,"HUELVA",3.33,33.33,1.33,5,4.33,0,0,0.33,0,0.67,0,0.33,11.91,0,11.91,0,3,2633.7,4134.67,20.94,0,12.65,33.79,26.61,19.42,2.54,43,"33:21"
2013,33,22,"HUESCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.37,59.09,10.66,28.84,21.55,14.25,1.81,60,"33:22"
2013,33,23,"JAEN",4.28,17.17,4.47,3.92,1.92,0,0,0.33,0,0.31,0.36,0.17,89.18,3.33,85.35,0.5,10,1083.55,2666.55,21.8,0.85,12.34,36.71,28.26,19.81,1.6,35,"33:23"
2013,33,24,"LEON",2.74,12.93,0.38,3.57,0.93,0.04,0.43,0,0,0,0,0.96,84.3,12.23,30.52,41.55,13,1983.58,3227.54,24.11,9.7,11.32,28.18,20.53,12.87,2.81,54,"33:24"
2013,33,25,"LLEIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.79,8.2,10.64,29.39,22.26,15.14,1.34,63,"33:25"
2013,33,26,"LA RIOJA",2.5,9.5,1,4,2,0,2,0.5,0,0,0,0,36.38,0,1.95,34.43,2,1965.02,3735.15,20.75,3.9,11.13,31.06,23.44,15.81,1.8,59,"33:26"
2013,33,27,"LUGO",1.43,11.6,1.1,0.95,1.85,0,0.02,0,0,0.55,0,0.24,11.92,2.01,8.39,1.52,17,465.39,996.32,4.5,0.1,5.85,26.7,20.37,14.07,1.64,72,"33:27"
2013,33,29,"MALAGA",2,20.67,1.33,0,2.67,0,0,0,0,0,0,1,2.37,0,2.32,0.05,3,623.55,1343.72,12.94,0,10.59,30.92,26.33,21.73,2.32,64,"33:29"
2013,33,30,"MURCIA",5,12.67,3.33,1.33,2.33,0,0,0,0,0,0.33,1,2.59,0.96,1.63,0,3,1311.04,2668.11,13.21,0.2,11.28,32.58,26.29,20.03,2.77,52,"33:30"
2013,33,32,"OURENSE",2.88,27.19,1.25,0.41,2.96,0.28,0.06,0.04,0.6,1.23,0.11,1.35,679.04,276.04,388.51,14.49,51,734.59,1724.8,27.23,0,10.85,32.85,23.61,14.35,1.69,58.5,"33:32"
2013,33,33,"ASTURIAS",0.27,4.48,0,0.33,0.81,0,0,0,0,0,0,0.21,11.46,3.72,7.74,0,10,925.9,2516.22,14.27,7.26,7,22.27,18.95,15.63,2.69,82,"33:33"
2013,33,34,"PALENCIA",2.5,20,3,12.5,1.5,0.5,4.5,0.5,0,0,0,1.5,40.37,7.12,2.68,30.57,2,2595.94,4041.5,10.86,0.13,10.19,28.96,20.75,12.57,2.91,55,"33:34"
2013,33,36,"PONTEVEDRA",2.17,17.64,1.71,1.33,2.63,0.07,0.1,0,0.17,0.26,0.05,0.92,58.59,16.06,42.33,0.2,28,419.65,1090.38,26.79,0,11.64,29.45,23.22,16.96,2.62,68,"33:36"
2013,33,37,"SALAMANCA",2,14.13,2.25,3.13,1.13,0.13,0,0,0.25,0,0,1,44.24,5,39.06,0.18,7,3610.89,5364.19,22.34,0,12,32.06,23.37,14.68,2.87,40,"33:37"
2013,33,40,"SEGOVIA",2.5,10,1,50,1,0,0,0,0,0,0,1,4.23,1.19,3.04,0,2,1649.42,4429.32,21.71,0.3,10.26,28.51,22.24,15.96,2.87,39,"33:40"
2013,33,41,"SEVILLA",2.42,18.83,3,0,2,0,0,0,0,0,0.33,0.67,74.65,7.29,6.8,60.56,6,1334.29,3559.04,21.02,0,12.64,37.09,28.26,19.44,2.14,39,"33:41"
2013,33,42,"SORIA",3.5,16,0.5,1,3,0,0,0,0,0,0,1.5,4,0.16,2.36,1.48,2,5654.75,6860.02,14.86,2.6,10.21,30.07,21.54,12.97,2.17,53,"33:42"
2013,33,43,"TARRAGONA",5,65,8,30,20,0,0,0,2,4,11,0,58,7.8,50.2,0,1,96.28,3130.8,15.76,2.75,8.83,31.34,26.51,21.67,2.35,65,"33:43"
2013,33,44,"TERUEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.95,7.47,9.44,32.02,23.92,15.82,2.09,55,"33:44"
2013,33,45,"TOLEDO",4.89,19.46,2.25,0.64,2.21,0.18,0.04,0.25,0,0.36,0,2.79,101.79,52.02,46.67,3.1,13,1744.72,3271.44,19.11,0.02,12.3,36.06,27.36,18.66,2.2,31,"33:45"
2013,33,46,"VALENCIA",1,20,1,2,2.5,0,0,0,0,0.5,0,0.25,3.89,0.15,1.74,2,3,1538.44,2101.7,10.5,0.43,9.54,31.15,26.67,22.19,2.8,64,"33:46"
2013,33,47,"VALLADOLID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.81,0.9,11.12,32.56,23.56,14.55,2.51,44.5,"33:47"
2013,33,49,"ZAMORA",2.1,8.07,1.93,7.2,0.8,0.07,0.67,0.07,0.87,0,0,0.57,48.73,2.29,21.87,24.57,8,1883.52,3664.06,17.19,0,11.66,33.23,23.71,14.21,2.37,42,"33:49"
2013,33,50,"ZARAGOZA",2.33,18,1.33,3,1.83,0,0,0,0,0,0,1.33,5.05,0.05,5,0,4,3263.32,5335.45,20.92,8.28,10.24,32.17,24.7,17.23,2.34,53.5,"33:50"
2013,34,2,"ALBACETE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14,0.03,11.32,34.21,26.42,18.62,2.23,52,"34:2"
2013,34,3,"ALICANTE",1.5,19,6,6,3,0,0,0,0,0,0,0.5,0.7,0.5,0.2,0,2,964.97,1417.72,16.12,0,8.99,31.04,26.02,20.98,2.55,64,"34:3"
2013,34,4,"ALMERIA",4,11,0,0,2,0,0,0,0,0,0,0,0.86,0,0.86,0,1,474,2881.72,12.26,0.06,11.54,30.37,26.25,22.13,3.03,64,"34:4"
2013,34,5,"AVILA",3.67,19.33,2.67,28,2.33,0,0,0,0,0,0,1.67,0.83,0,0.8,0.03,3,1042.14,3373.78,24.98,0,10.94,33.26,24.4,15.53,2.02,37,"34:5"
2013,34,6,"BADAJOZ",1.5,6.7,0.6,1.3,1.9,0.2,0.1,0,0.1,0,0,0.3,118.63,49.73,15.06,53.84,7,2060.04,4656.73,26.44,0,11.56,37.69,29.05,20.38,2.71,30,"34:6"
2013,34,8,"BARCELONA",3.67,38,5,3,6.67,0,0,0,0,0.67,1,0,6.92,0.06,1.02,5.84,3,372.81,934.6,19.09,1.01,9.43,29.25,24.56,19.86,3.52,67,"34:8"
2013,34,9,"BURGOS",1.38,7.5,2.25,11.25,0.88,0,0.75,0.75,0,0,0,0.25,3.1,0.53,2,0.57,5,1358.51,3199.9,13.31,0.07,9.61,28.41,19.36,10.31,2.81,56,"34:9"
2013,34,10,"CACERES",5.61,30.95,12.65,25.36,4.02,0.2,0.07,0,0.45,0,0.04,2.03,411,153.62,253.57,3.81,25,1866.66,3977.91,23.94,0,11.2,37.72,29.36,20.99,2.2,28,"34:10"
2013,34,11,"CADIZ",2,24,4,0,5,0,0,0,0,0,0,0,0.28,0.11,0.11,0.06,1,510.33,2127.65,15.75,0,11.27,32.47,27.07,21.66,3.65,57.5,"34:11"
2013,34,12,"CASTELLON",1.75,35.25,5.5,0,6,0,0,0,0.5,0.75,0,0.5,36.64,0.64,36,0,4,1926.59,3556.39,19.52,3.63,7.63,27.18,22.08,16.99,2.82,70,"34:12"
2013,34,13,"CIUDAD REAL",7,40,0,0,3.5,0,0,0.5,0,1,0,5,114,0,102,12,2,8999.58,11094.98,24.09,0,10.3,36.68,27.98,19.29,1.81,29,"34:13"
2013,34,14,"CORDOBA",3.25,21,4.75,0.25,4,0.25,0,0,0,1.5,0.25,0.75,16.02,2,12.82,1.2,3,761.12,2676.14,26,0,11.17,36.99,29.21,21.43,2.61,34,"34:14"
2013,34,15,"A CORUÑA",1.25,11.39,1.25,0.13,2.03,0.04,0.02,0.01,0.05,0,0.01,0.18,44.14,15.99,28.15,0,51,496.39,1125.94,16.54,0.45,8.56,23.6,19.31,15.01,4.63,76,"34:15"
2013,34,16,"CUENCA",1.75,13,1.5,1,1.25,0,0.75,0,0,0,0,1,19.2,0.65,0.7,17.85,3,1695.82,3278.15,19.29,0,9.84,34.56,25.76,16.98,2.84,43,"34:16"
2013,34,17,"GIRONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36,28,8.76,26.37,20.04,13.72,2.98,71,"34:17"
2013,34,18,"GRANADA",2,7,0,2,0,0,0,0,0,0,0,0,0.16,0,0.16,0,1,586.88,2029.18,18.34,0,11.17,35.38,27.03,18.67,2.54,50,"34:18"
2013,34,19,"GUADALAJARA",1.5,13,1,0,2,0,0,0,0,0,0,1,0.8,0.2,0.6,0,2,1238.75,2618.9,12.86,0,10.21,32.39,22.95,13.52,2.06,39,"34:19"
2013,34,21,"HUELVA",3.33,21,4,3.33,4.67,0,0,0,0,1,0,1,4.67,0.15,3.64,0.88,3,341.48,2259.78,20.81,0,11.75,33.75,27.39,21.04,2.61,41,"34:21"
2013,34,22,"HUESCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.58,0.72,12.01,27.79,20.24,12.7,2.15,60,"34:22"
2013,34,23,"JAEN",1,10,2,0,2,0,0,0,0,0,0,0,1.89,0,1.18,0.71,3,1620.29,3469.98,25.71,0,11.46,37.08,28.9,20.73,1.82,32,"34:23"
2013,34,24,"LEON",2.47,11.18,0,0.25,1.08,0.03,0,0.11,0.13,0,0.14,0.86,235.84,63.89,171.95,0,19,1130.47,2279.15,23.62,0,11.4,27.89,19.66,11.43,2.91,48.5,"34:24"
2013,34,25,"LLEIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,3.53,11.36,28.19,21.17,14.17,1.55,60,"34:25"
2013,34,26,"LA RIOJA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67,0,9,29.04,21.89,14.74,2.33,59,"34:26"
2013,34,27,"LUGO",2.74,18.89,0.45,0.28,2.85,0.09,0,0,0.09,0.98,0.07,0.44,97.52,15.65,68.44,13.43,35,618.86,1425.16,17.5,2,8.4,27.7,19.94,12.24,1.6,70,"34:27"
2013,34,29,"MALAGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.36,0,10.84,30.95,26.91,22.85,2.26,69,"34:29"
2013,34,30,"MURCIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0.02,10.93,31.88,26.44,20.93,2.62,60,"34:30"
2013,34,32,"OURENSE",2.67,25.35,5.04,2.98,3.47,0.36,0.02,0.14,0.37,1.02,0.06,1.02,3054.19,281.65,2252.59,519.95,93,798.64,1894.32,22.82,0,10.92,31.54,22.18,12.81,2.04,54.5,"34:32"
2013,34,33,"ASTURIAS",0.28,7.26,0.31,0,0.53,0.03,0,0,0,0,0.06,0.39,148.44,43.9,104.54,0,28,766.11,1968.51,18.13,6.16,6.81,22.13,18.47,14.82,2.94,77.5,"34:33"
2013,34,34,"PALENCIA",2.67,18.5,3.33,4,2.83,0.33,0.17,0.17,0,0,0,1.17,13.13,0,3.26,9.87,4,1608.82,3605.41,9.33,0,10.41,28.1,19.4,10.68,2.78,53.5,"34:34"
2013,34,36,"PONTEVEDRA",2.08,18.42,0.98,1.29,2.77,0.21,0.08,0.05,0.1,0.34,0.03,0.62,206.15,105.76,95.22,5.17,49,537.54,1201.6,27.93,0,10.94,27.5,21.55,15.6,3.06,65,"34:36"
2013,34,37,"SALAMANCA",1.96,10.19,3.68,1.93,1.56,0.04,0.33,0,0.05,0,0,0.38,195.41,5,125.07,65.34,17,1230.97,2505.98,17.41,0,12.04,31.52,22.78,14.04,2.95,39,"34:37"
2013,34,40,"SEGOVIA",4,16,6,20,2,0,0,1,0,0,0,1,3.52,0,2.74,0.78,1,2938.84,4821.75,21.43,0,11.75,27.92,21.19,14.51,2.59,33,"34:40"
2013,34,41,"SEVILLA",1.75,11.63,0.75,0,1.5,0,0,0,0,0,0,0,3.07,1.18,1.89,0,5,1534.14,2249.75,23.84,0,11.36,37.64,29.15,20.67,2.23,40,"34:41"
2013,34,42,"SORIA",2,8,2,14,2,0,5,0,0,0,0,1,1.84,0,0.01,1.83,1,4582.23,5564.15,6.57,0,12.07,28.87,19.84,10.81,2.86,46.5,"34:42"
2013,34,43,"TARRAGONA",3,34,4,0,7,0,0,0,0,0,0,0,0.22,0.22,0,0,1,127.44,3152.15,22.26,0.77,7.36,30.4,25.62,20.84,2.48,66,"34:43"
2013,34,44,"TERUEL",3,11,2,0,1,0,0,0,0,0,0,1,1.76,0.1,1.4,0.26,1,1941.41,2551.35,15.88,1.78,10.11,31.16,23.33,15.5,2.37,55,"34:44"
2013,34,45,"TOLEDO",4.5,22.07,3.27,5.87,2.57,0.37,0,0.33,0,0.33,0,1.53,167.04,14.24,102.2,50.6,13,1315.7,2640.71,22.56,0,11.89,37.08,27.99,18.9,2.05,32,"34:45"
2013,34,46,"VALENCIA",1,4,6,0,1,0,0,0,0,0,0,0,0.15,0,0.15,0,1,742.55,1409.34,12.79,4.12,8.92,30.78,26.6,22.41,2.66,64,"34:46"
2013,34,47,"VALLADOLID",2.25,6.5,3.75,2.63,1.13,0,0,0,0,0,0,0,7.27,1.88,2.94,2.45,5,398.95,1247.96,14.9,0,12.27,31.39,22.22,13.07,2.53,41,"34:47"
2013,34,49,"ZAMORA",5.79,52.13,4.29,16,3.25,2.01,0.2,0.24,1.71,0,0,2.95,3004.04,396.73,1641.46,965.85,12,2175.14,4001.69,13.9,0,12.27,32.27,22.6,12.93,1.94,42,"34:49"
2013,34,50,"ZARAGOZA",3,13,2,10,3,0,0,0,0,0,0,1,0.12,0,0.12,0,1,663.72,1212.08,17.89,0,11.51,30.71,23.59,16.47,3.54,51,"34:50"
2013,35,2,"ALBACETE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38,45.7,7.28,26.48,21.49,16.52,2.03,72,"35:2"
2013,35,3,"ALICANTE",4,48,13,15,9,0,0,0,0,1,0,1,10,10,0,0,1,673.08,1152.14,10.7,55.2,7.14,28.44,23.74,19.04,2.63,70.5,"35:3"
2013,35,4,"ALMERIA",9,124,0,0,4,0,0,0,0,2,0,4,0.91,0,0.91,0,1,2114.92,3823.38,12.01,7.1,9.52,28.31,24.62,20.93,3.49,70,"35:4"
2013,35,5,"AVILA",2,18.33,3,9.5,2.17,0,1,0,0,0,0,1.33,12,0.5,10.5,1,4,1554.33,4593.51,21.07,1.9,10.76,28,19.72,11.43,2,46,"35:5"
2013,35,6,"BADAJOZ",1.53,8.2,1.15,0.45,1.35,0,0.15,0,0,0,0,0.3,34.5,0,26.4,8.1,10,1798.74,5369.27,21.04,8.4,10.63,32.61,25.33,18.04,2.19,50,"35:6"
2013,35,8,"BARCELONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.28,8.08,6.97,27.38,22.62,17.87,3.06,68,"35:8"
2013,35,9,"BURGOS",2,3.5,0,3.5,1,0,0,0.5,0,0,0,0,1.16,0,0.7,0.46,2,1225.96,4651.55,10.89,0.04,9.5,24.09,16.18,8.25,3.15,61.5,"35:9"
2013,35,10,"CACERES",2.87,26.35,1.59,4.26,2.1,0.14,0.18,0,0.26,0,0.21,1.31,153.85,40,109.35,4.5,20,1743.78,3366.2,13.43,0.25,10.98,33.32,25.45,17.56,1.82,37,"35:10"
2013,35,11,"CADIZ",18,219,24,18,6,2,0,0,2,0,1,5,87.96,3.6,84.36,0,1,1305.78,2222.14,17.79,3.05,9.27,28.38,24.17,19.97,3.74,67,"35:11"
2013,35,12,"CASTELLON",3,77,10,11,10,0,0,0,3,2,0,3,10,10,0,0,1,4809.56,6709.13,19.52,26.02,5.06,22.66,18.24,13.81,1.98,70,"35:12"
2013,35,13,"CIUDAD REAL",4.67,21.33,0,0,2.33,0,0,0,0,0.67,0.33,2.67,92.5,6,86.5,0,3,3244.66,7782.91,16.23,13.96,8.58,29.67,23,16.31,1.69,51,"35:13"
2013,35,14,"CORDOBA",2,13,2,0,2,0,0,0,0,0,0,0,0.25,0,0.25,0,1,4033.7,4980.4,19.12,15.67,9.07,30.3,23.8,17.3,2.21,57.5,"35:14"
2013,35,15,"A CORUÑA",2.34,18.81,2.65,0.3,2.96,0.22,0.05,0.06,0.27,0.05,0.02,0.54,865.94,783.32,81.62,1,71,471.49,1094.76,7.31,0.13,11.37,24.61,19.76,14.9,6,69,"35:15"
2013,35,16,"CUENCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.83,15.81,7.07,27.02,20.74,14.47,2.69,68,"35:16"
2013,35,17,"GIRONA",2,24,2,0,4,0,0,0,0,0,0,0,1.2,0.6,0.6,0,1,339.18,1173.01,16.29,15.93,6.84,23.5,17.34,11.19,1.64,68,"35:17"
2013,35,18,"GRANADA",3,20,1,1.5,2,0,0,0,0,0,0,0,1.05,0,1.05,0,2,868.1,1803.58,17.97,14.48,8.08,28.93,22.59,16.25,2.12,69,"35:18"
2013,35,19,"GUADALAJARA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71,1.27,7.64,25.83,18.33,10.84,1.99,51,"35:19"
2013,35,21,"HUELVA",6.25,44.63,3.13,6.25,4.75,0.5,0.5,0.25,0.5,2,0.25,1.38,20.14,12.91,7.23,0,5,1062.78,3168.54,18.43,2.23,6.43,29.82,24.22,18.62,2.28,63,"35:21"
2013,35,22,"HUESCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.79,4.13,10.6,25.3,18.09,10.86,2.64,59,"35:22"
2013,35,23,"JAEN",2,4,3,1.5,1,0,0,0,0,0,0,0,0.56,0,0.43,0.13,2,1175.1,2421.43,18.52,35.48,9.4,29.71,23.27,16.83,1.82,60,"35:23"
2013,35,24,"LEON",3.98,15.1,4.07,0.14,1.62,0.29,0,0.14,0,0,0.14,1.45,107.45,15.49,91.96,0,13,1389.14,2618.47,17.18,0,11.09,23.97,15.98,7.98,2.44,51.5,"35:24"
2013,35,25,"LLEIDA",2,9,0,0,2,0,0,0,0,0,0,0,0.37,0,0.37,0,1,977.09,1546.13,20.57,3.23,8.46,25.01,18.76,12.52,1.36,61,"35:25"
2013,35,26,"LA RIOJA",1,4,4,0,0,0,0,0,0,0,0,0,0.21,0,0.21,0,1,189.41,1278.02,31.4,0,10.86,26.26,20.21,14.23,2.91,60,"35:26"
2013,35,27,"LUGO",2.28,20.27,0.91,1.01,3.29,0.16,0.02,0,0.13,0.79,0.11,0.24,327.08,119.55,204.92,2.61,46,584.89,1357.17,10,0,11.14,25.66,17.74,9.86,1.99,69,"35:27"
2013,35,29,"MALAGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.32,0.82,9.96,29.36,25.76,22.18,2.97,67,"35:29"
2013,35,30,"MURCIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45,23.23,7.38,28.46,23.89,19.31,2.53,69,"35:30"
2013,35,32,"OURENSE",1.9,17.19,0.68,0.94,2.33,0.17,0.02,0.02,0.27,1,0.05,0.7,217.95,24.89,189.48,3.58,78,747.07,1946.02,16.75,0,11.37,30.54,20.31,10.08,1.38,52,"35:32"
2013,35,33,"ASTURIAS",1.25,33.78,1,0,2.32,0,0,0,0,0,0.45,1.88,186.21,50.21,136,0,30,902.04,1737.05,13.12,0.58,9.88,21.24,17.12,13,2.72,76,"35:33"
2013,35,34,"PALENCIA",1.17,7.5,0.83,4.83,1.5,0.33,0,0,0,0,0,0.5,5.99,0.87,1.4,3.72,4,1984.46,2819.5,9.38,0,9.59,23.17,16.29,9.42,4,57,"35:34"
2013,35,36,"PONTEVEDRA",2.22,21.12,4.81,1.74,3.71,0.2,0.07,0.09,0.24,0.58,0.05,0.58,2092.2,1679.17,412.93,0.1,70,459.79,1078.81,23.07,0,11.91,30.52,23.07,15.6,3.22,52.5,"35:36"
2013,35,37,"SALAMANCA",2.5,17,2.5,16.75,1.88,0,0.75,0,0,0,0,1.13,37.26,8.56,25.73,2.97,6,1902.95,4700.6,10.31,0,11.86,26.58,18.93,11.29,3.05,45,"35:37"
2013,35,40,"SEGOVIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,10.11,22.74,16.19,9.64,2.41,46,"35:40"
2013,35,41,"SEVILLA",4.67,8.67,0.58,0.92,1.58,0,0,0,0,0,0,0,3.67,0.5,3.02,0.15,6,1197.61,2936.49,17.29,0.91,9.79,31.52,24.81,18.12,2.34,60,"35:41"
2013,35,42,"SORIA",3.5,15.5,2,3.5,2.5,0,1,0,0,0,0,1.5,4.78,0,0.9,3.88,2,2419.15,5213.87,3.14,0,10.87,23.57,16.89,10.14,3.03,53.5,"35:42"
2013,35,43,"TARRAGONA",3.25,21.13,7.88,3.63,4.94,0,0,0,1.13,0.25,0.69,0,23.06,8.1,13.3,1.66,9,1173.39,1938.45,20.23,33.84,6.27,28.6,23.55,18.5,2.42,63,"35:43"
2013,35,44,"TERUEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.43,9.85,6.15,25.24,19.08,12.94,1.83,65,"35:44"
2013,35,45,"TOLEDO",0.75,6.5,1,0.38,0.63,0,0,0,0,0,0,0,5.12,0,5.12,0,5,1322.13,2306.2,16.01,10.55,10.23,30.72,23.39,16.03,1.97,46,"35:45"
2013,35,46,"VALENCIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.45,45.8,4.22,26.08,22.37,18.67,1.85,80.5,"35:46"
2013,35,47,"VALLADOLID",2,6,0,6,1,0,0,0,0,0,0,0,0.18,0.18,0,0,1,767.87,1486.43,6.38,0,12.04,26.65,18.78,10.93,3.2,49,"35:47"
2013,35,49,"ZAMORA",2.42,9.58,2.17,9.08,1.58,0.08,1,0,0.17,0,0,0.33,17.3,0,10.96,6.34,6,1039.82,3026.58,7.81,0,12.01,26.93,18.37,9.8,2.58,46,"35:49"
2013,35,50,"ZARAGOZA",1,8,4,4.5,1.25,0,0,0,0,0,0,0,1.23,0,0.66,0.57,3,1501.68,2643.54,20.94,0.34,9.21,26.98,20.75,14.51,3.33,52,"35:50"
2013,36,2,"ALBACETE",2,2,2,1,0,0,0,0,0,0,0,0,0.15,0,0.15,0,1,6841.66,9361.7,15.24,0.27,9.54,27.31,21.43,15.55,1.81,57,"36:2"
2013,36,3,"ALICANTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.76,3.33,8.39,28.33,23.14,17.96,2.23,64,"36:3"
2013,36,4,"ALMERIA",3,7,0,0,1,0,0,0,0,1,0,0,0.11,0,0.11,0,1,154.99,731.25,15.4,5.9,8.93,27.31,23.04,18.78,3.13,65,"36:4"
2013,36,5,"AVILA",1.83,12.77,1.27,4.67,1.53,0,0,0.4,0,0,0,0.57,6,0,6,0,9,1875.27,3456.45,21.24,6.6,8.83,27.38,20.11,12.82,1.91,50,"36:5"
2013,36,6,"BADAJOZ",1.56,9.61,0.94,2.94,1.47,0,0.39,0,0,0,0.17,0.28,134.03,12.41,116.62,5,12,1958.06,3730.48,20.21,1.1,10.53,31.95,24.97,17.96,2.52,45.5,"36:6"
2013,36,8,"BARCELONA",2,10,4,3,2,0,0,0,0,0,0,0,0.8,0,0.8,0,1,125.77,696.1,17.55,19.27,7.92,27.84,22.49,17.14,2.76,67,"36:8"
