"anho"|"semana"|"id_provincia"|"provincia"|"personal_tecnicos"|"personal_brigadas"|"personal_fuerzas_orden"|"personal_otros"|"medios_autobomba"|"medios_bulldozer"|"medios_tractores"|"medios_otros"|"aereos_aviones_anfibios"|"aereos_aviones_carga"|"aereos_helicopteros_exticion"|"aereos_helicopteros_transporte"|"total"|"totalar"|"totalnar"|"supernf"|"num_incendios"|"dist_1_nearest_buildup"|"dist_10_nearest_buildup"
"2009"|"24"|50|"ZARAGOZA"|"5.25"|"20.00"|"1.50"|"3.00"|"2.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.75"|"3.66"|"0.97"|"2.69"|"0"|"4"|"1870.95"|"2743.78"
"2009"|"25"|2|"ALBACETE"|"2.00"|"13.00"|"2.00"|"0.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.15"|"0.00"|"0.15"|"0"|"1"|"1004.55"|"1409.08"
"2009"|"25"|3|"ALICANTE"|"2.00"|"20.50"|"4.00"|"0.00"|"2.50"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"0.00"|"1.00"|"2.20"|"1.50"|"0.70"|"0"|"2"|"275.24"|"1137.57"
"2009"|"25"|4|"ALMERIA"|"9.00"|"79.50"|"2.00"|"0.00"|"5.50"|"0.00"|"0.00"|"0.00"|"0.50"|"1.50"|"1.00"|"3.50"|"104.24"|"0.46"|"103.75"|"0.03"|"2"|"3622.10"|"6234.99"
"2009"|"25"|5|"AVILA"|"1.00"|"8.00"|"0.00"|"17.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.20"|"0.20"|"0.00"|"0"|"1"|"944.94"|"2547.67"
"2009"|"25"|6|"BADAJOZ"|"1.76"|"3.58"|"1.71"|"1.18"|"0.39"|"0.00"|"0.10"|"0.06"|"0.00"|"0.00"|"0.38"|"0.44"|"267.57"|"1.00"|"58.57"|"208.00"|"19"|"1585.63"|"3838.22"
"2009"|"25"|8|"BARCELONA"|"3.50"|"27.50"|"6.50"|"11.00"|"6.50"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"1.50"|"0.00"|"0.87"|"0.72"|"0.15"|"0"|"2"|"602.57"|"1096.41"
"2009"|"25"|9|"BURGOS"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"25"|10|"CACERES"|"2.00"|"7.50"|"3.50"|"6.00"|"1.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.15"|"0.00"|"1.15"|"0"|"2"|"1356.69"|"3148.05"
"2009"|"25"|11|"CADIZ"|"2.00"|"14.00"|"1.00"|"2.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.52"|"0.00"|"0.52"|"0"|"1"|"1813.49"|"3155.91"
"2009"|"25"|12|"CASTELLON"|"2.13"|"17.75"|"6.50"|"0.00"|"1.75"|"0.00"|"0.00"|"0.00"|"0.25"|"0.50"|"0.00"|"0.63"|"3.51"|"0.45"|"2.71"|"0.35"|"5"|"1344.75"|"2158.65"
"2009"|"25"|13|"CIUDAD REAL"|"2.50"|"12.00"|"1.00"|"0.50"|"1.00"|"0.00"|"0.00"|"0.50"|"0.00"|"0.00"|"0.00"|"0.50"|"7.60"|"0.00"|"4.10"|"3.50"|"2"|"1673.58"|"3026.01"
"2009"|"25"|14|"CORDOBA"|"1.75"|"20.38"|"3.75"|"0.00"|"2.75"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"0.13"|"0.50"|"69.17"|"0.00"|"46.60"|"22.57"|"6"|"2498.00"|"5056.90"
"2009"|"25"|15|"A CORUÑA"|"1.22"|"8.31"|"0.75"|"1.00"|"2.03"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.19"|"0.08"|"10.30"|"8.41"|"1.89"|"0"|"11"|"380.30"|"906.86"
"2009"|"25"|16|"CUENCA"|"4.97"|"40.14"|"0.00"|"0.00"|"2.92"|"0.31"|"0.67"|"0.00"|"0.39"|"0.78"|"0.00"|"2.06"|"770.06"|"488.47"|"2.44"|"279.15"|"11"|"2043.95"|"5574.78"
"2009"|"25"|17|"GIRONA"|"3.00"|"75.00"|"13.50"|"15.00"|"12.50"|"0.00"|"1.00"|"0.00"|"0.00"|"1.50"|"3.50"|"0.00"|"30.30"|"13.50"|"8.90"|"7.90"|"2"|"204.42"|"693.47"
"2009"|"25"|18|"GRANADA"|"5.00"|"40.33"|"5.67"|"0.67"|"3.83"|"0.00"|"0.00"|"0.33"|"0.00"|"0.50"|"0.00"|"0.50"|"33.00"|"0.04"|"19.13"|"13.83"|"4"|"1585.98"|"3054.46"
"2009"|"25"|19|"GUADALAJARA"|"3.00"|"12.00"|"2.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"0.00"|"1.00"|"0.60"|"0.05"|"0.55"|"0"|"1"|"2421.61"|"4313.85"
"2009"|"25"|21|"HUELVA"|"1.00"|"10.00"|"2.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.42"|"0.00"|"0.42"|"0"|"1"|"282.86"|"1614.59"
"2009"|"25"|22|"HUESCA"|"6.75"|"17.00"|"1.50"|"1.25"|"2.25"|"0.00"|"0.50"|"0.50"|"0.00"|"0.00"|"0.00"|"1.25"|"28.45"|"0.22"|"4.65"|"23.58"|"3"|"3091.76"|"4015.22"
"2009"|"25"|23|"JAEN"|"4.00"|"19.00"|"7.00"|"6.50"|"1.50"|"0.00"|"0.50"|"0.00"|"0.00"|"0.50"|"0.50"|"1.00"|"1.54"|"0.60"|"0.90"|"0.04"|"2"|"6236.11"|"11814.21"
"2009"|"25"|24|"LEON"|"1.50"|"8.00"|"0.00"|"2.50"|"0.50"|"0.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"7.40"|"0.00"|"4.90"|"2.50"|"2"|"2506.42"|"3948.02"
"2009"|"25"|25|"LLEIDA"|"3.33"|"27.83"|"3.83"|"5.17"|"8.00"|"0.67"|"0.33"|"0.00"|"0.67"|"0.50"|"1.67"|"0.00"|"36.43"|"3.13"|"2.40"|"30.90"|"4"|"824.63"|"1777.91"
"2009"|"25"|26|"LA RIOJA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"25"|27|"LUGO"|"1.33"|"11.00"|"1.33"|"0.00"|"0.67"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.67"|"0.14"|"0.33"|"0.20"|"3"|"606.47"|"2502.75"
"2009"|"25"|29|"MALAGA"|"7.50"|"43.50"|"1.50"|"0.00"|"3.75"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"1.75"|"43.01"|"0.00"|"43.01"|"0"|"4"|"410.71"|"1827.61"
"2009"|"25"|30|"MURCIA"|"1.00"|"6.00"|"2.00"|"0.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.30"|"0.00"|"0.30"|"0"|"1"|"263.16"|"1038.39"
"2009"|"25"|32|"OURENSE"|"1.00"|"6.89"|"0.00"|"0.00"|"0.11"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.11"|"0.89"|"11.95"|"0.25"|"11.70"|"0"|"5"|"572.38"|"1715.16"
"2009"|"25"|33|"ASTURIAS"|"0.00"|"2.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"0.00"|"1.00"|"0.00"|"1.30"|"0.00"|"1.30"|"0"|"2"|"795.02"|"1257.78"
"2009"|"25"|34|"PALENCIA"|"1.00"|"8.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"0.20"|"0.00"|"0.10"|"0.10"|"1"|"1364.96"|"3422.75"
"2009"|"25"|36|"PONTEVEDRA"|"1.25"|"5.33"|"0.17"|"1.21"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"4.15"|"2.95"|"1.05"|"0.15"|"7"|"256.01"|"1214.42"
"2009"|"25"|37|"SALAMANCA"|"1.00"|"2.00"|"0.67"|"7.67"|"2.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.95"|"0.50"|"0.95"|"0.50"|"3"|"1755.78"|"3932.27"
"2009"|"25"|40|"SEGOVIA"|"1.00"|"8.67"|"0.33"|"2.67"|"0.33"|"0.00"|"0.33"|"0.00"|"0.00"|"0.00"|"0.00"|"0.67"|"1.44"|"0.60"|"0.55"|"0.29"|"3"|"1407.85"|"4137.96"
"2009"|"25"|41|"SEVILLA"|"3.42"|"9.58"|"0.54"|"0.00"|"0.54"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.42"|"9.85"|"6.95"|"2.90"|"0"|"7"|"1027.45"|"2166.81"
"2009"|"25"|42|"SORIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"25"|43|"TARRAGONA"|"2.25"|"13.00"|"1.00"|"0.25"|"3.75"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"1.97"|"1.84"|"0.13"|"0"|"4"|"933.55"|"1971.69"
"2009"|"25"|44|"TERUEL"|"2.00"|"14.00"|"2.00"|"5.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"0.11"|"0.11"|"0.00"|"0"|"1"|"7654.99"|"10294.35"
"2009"|"25"|45|"TOLEDO"|"3.83"|"24.33"|"0.50"|"0.58"|"1.50"|"0.00"|"0.25"|"0.00"|"0.00"|"0.00"|"0.00"|"1.25"|"78.34"|"0.00"|"20.94"|"57.40"|"6"|"1568.42"|"3591.41"
"2009"|"25"|46|"VALENCIA"|"2.00"|"67.58"|"1.67"|"6.08"|"4.17"|"0.00"|"0.00"|"0.00"|"0.33"|"2.50"|"0.00"|"1.50"|"23.52"|"5.46"|"14.28"|"3.78"|"5"|"1095.21"|"2343.66"
"2009"|"25"|47|"VALLADOLID"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"25"|49|"ZAMORA"|"2.00"|"6.50"|"1.00"|"0.00"|"1.00"|"0.00"|"0.50"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"18.00"|"0.00"|"18.00"|"0"|"2"|"1904.74"|"4490.70"
"2009"|"25"|50|"ZARAGOZA"|"3.50"|"17.00"|"2.50"|"1.00"|"2.50"|"0.00"|"0.00"|"0.00"|"0.25"|"0.00"|"0.00"|"0.75"|"1.75"|"0.60"|"0.84"|"0.31"|"3"|"949.37"|"3912.85"
"2009"|"26"|2|"ALBACETE"|"4.50"|"19.50"|"2.00"|"0.50"|"1.00"|"0.00"|"0.00"|"0.50"|"0.00"|"0.50"|"0.00"|"1.50"|"0.91"|"0.30"|"0.36"|"0.25"|"2"|"2665.54"|"5365.98"
"2009"|"26"|3|"ALICANTE"|"1.00"|"16.00"|"10.00"|"0.00"|"3.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"5.70"|"0.00"|"0.70"|"5.00"|"1"|"804.14"|"1149.61"
"2009"|"26"|4|"ALMERIA"|"14.10"|"91.90"|"2.70"|"0.00"|"6.40"|"0.10"|"0.00"|"0.00"|"0.00"|"1.60"|"0.90"|"3.00"|"1767.61"|"0.00"|"1683.72"|"83.89"|"9"|"2857.45"|"3838.38"
"2009"|"26"|5|"AVILA"|"2.00"|"8.50"|"1.00"|"1.00"|"0.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"1.37"|"0.00"|"1.37"|"0"|"2"|"1988.02"|"5410.26"
"2009"|"26"|6|"BADAJOZ"|"3.50"|"7.50"|"1.00"|"4.50"|"2.00"|"0.00"|"0.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"3.00"|"0.00"|"3.00"|"0"|"2"|"3458.89"|"8621.39"
"2009"|"26"|8|"BARCELONA"|"3.14"|"59.45"|"4.47"|"8.19"|"11.12"|"0.10"|"0.10"|"0.04"|"0.20"|"0.10"|"0.93"|"0.00"|"199.05"|"140.31"|"10.00"|"48.74"|"13"|"926.33"|"1727.10"
"2009"|"26"|9|"BURGOS"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"26"|10|"CACERES"|"2.50"|"12.67"|"2.67"|"2.33"|"2.00"|"0.00"|"0.17"|"0.33"|"0.33"|"0.00"|"0.17"|"0.67"|"62.20"|"59.00"|"1.20"|"2.00"|"4"|"4208.86"|"5462.14"
"2009"|"26"|11|"CADIZ"|"4.00"|"34.00"|"4.00"|"4.00"|"4.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"1.00"|"4.01"|"0.00"|"4.01"|"0"|"1"|"627.79"|"1371.74"
"2009"|"26"|12|"CASTELLON"|"1.50"|"12.00"|"1.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"2.00"|"0.00"|"1.00"|"0.45"|"0.00"|"0.45"|"0"|"2"|"1699.32"|"3504.56"
"2009"|"26"|13|"CIUDAD REAL"|"4.67"|"26.33"|"0.67"|"1.33"|"1.83"|"0.00"|"0.17"|"0.00"|"0.00"|"0.00"|"0.00"|"1.17"|"42.58"|"0.00"|"23.08"|"19.50"|"4"|"3855.54"|"5871.58"
"2009"|"26"|14|"CORDOBA"|"3.60"|"15.40"|"1.20"|"2.00"|"2.40"|"0.00"|"0.00"|"0.00"|"0.00"|"1.60"|"0.00"|"0.80"|"9.45"|"0.00"|"8.09"|"1.36"|"5"|"771.52"|"1779.84"
"2009"|"26"|15|"A CORUÑA"|"1.50"|"6.00"|"0.63"|"0.56"|"1.56"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.06"|"12.59"|"5.02"|"7.57"|"0"|"9"|"376.44"|"890.06"
"2009"|"26"|16|"CUENCA"|"5.00"|"26.00"|"0.00"|"0.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"2.30"|"2.30"|"0.00"|"0"|"1"|"5152.37"|"5883.22"
"2009"|"26"|17|"GIRONA"|"3.00"|"30.00"|"6.00"|"0.00"|"6.00"|"0.00"|"0.00"|"2.00"|"0.00"|"0.00"|"0.50"|"0.00"|"7.20"|"1.75"|"4.50"|"0.95"|"2"|"393.12"|"786.99"
"2009"|"26"|18|"GRANADA"|"6.11"|"37.44"|"5.44"|"0.33"|"2.78"|"0.00"|"0.00"|"0.00"|"0.00"|"0.56"|"0.56"|"1.44"|"36.79"|"1.35"|"35.38"|"0.06"|"5"|"1061.62"|"1657.86"
"2009"|"26"|19|"GUADALAJARA"|"1.50"|"7.67"|"0.00"|"0.50"|"0.67"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.17"|"4.05"|"0.00"|"2.15"|"1.90"|"4"|"1177.61"|"2853.36"
"2009"|"26"|21|"HUELVA"|"2.30"|"14.35"|"2.35"|"0.10"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.15"|"0.00"|"0.45"|"22.37"|"1.97"|"15.58"|"4.82"|"9"|"550.16"|"1743.61"
"2009"|"26"|22|"HUESCA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"26"|23|"JAEN"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"26"|24|"LEON"|"7.00"|"24.00"|"0.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"3.00"|"0.00"|"0.35"|"0.25"|"0.10"|"0"|"1"|"250.39"|"1412.56"
"2009"|"26"|25|"LLEIDA"|"3.63"|"48.75"|"5.38"|"4.63"|"11.88"|"0.00"|"2.38"|"0.13"|"0.75"|"0.50"|"2.00"|"0.00"|"113.41"|"6.00"|"16.91"|"90.50"|"6"|"1244.94"|"2162.50"
"2009"|"26"|26|"LA RIOJA"|"2.25"|"5.25"|"0.50"|"0.25"|"0.25"|"0.00"|"0.25"|"0.25"|"0.00"|"0.00"|"0.00"|"0.25"|"8.16"|"3.20"|"4.23"|"0.73"|"3"|"856.09"|"1932.14"
"2009"|"26"|27|"LUGO"|"1.50"|"13.00"|"0.00"|"4.00"|"3.00"|"0.00"|"0.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.15"|"0.65"|"0.50"|"0"|"2"|"683.52"|"1739.31"
"2009"|"26"|29|"MALAGA"|"5.50"|"34.38"|"2.00"|"0.00"|"2.63"|"0.00"|"0.00"|"0.00"|"0.25"|"0.00"|"0.50"|"1.63"|"30.11"|"0.00"|"28.72"|"1.39"|"5"|"464.27"|"1138.48"
"2009"|"26"|30|"MURCIA"|"3.80"|"13.10"|"2.80"|"2.00"|"3.10"|"0.00"|"0.20"|"0.30"|"0.00"|"0.00"|"0.00"|"0.50"|"5.29"|"2.15"|"1.88"|"1.26"|"6"|"1868.06"|"2985.44"
"2009"|"26"|32|"OURENSE"|"1.00"|"3.50"|"0.33"|"1.33"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"3.10"|"0.15"|"2.95"|"0"|"5"|"638.85"|"2580.51"
"2009"|"26"|33|"ASTURIAS"|"0.00"|"4.50"|"0.00"|"0.00"|"0.67"|"0.00"|"0.00"|"0.83"|"0.00"|"0.00"|"0.00"|"0.33"|"2.40"|"0.00"|"2.40"|"0"|"5"|"299.06"|"1677.87"
"2009"|"26"|34|"PALENCIA"|"4.00"|"7.00"|"2.00"|"5.00"|"1.00"|"0.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"3.90"|"0.00"|"0.30"|"3.60"|"1"|"3415.00"|"6251.16"
"2009"|"26"|36|"PONTEVEDRA"|"1.67"|"6.00"|"0.67"|"0.00"|"1.33"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"2.27"|"1.12"|"1.15"|"0"|"3"|"739.91"|"1823.51"
"2009"|"26"|37|"SALAMANCA"|"1.00"|"2.00"|"2.00"|"3.00"|"2.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"6.43"|"0.00"|"0.05"|"6.38"|"1"|"533.01"|"963.22"
"2009"|"26"|40|"SEGOVIA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"26"|41|"SEVILLA"|"2.33"|"5.50"|"1.33"|"0.00"|"0.83"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.17"|"2.37"|"0.00"|"1.98"|"0.39"|"4"|"830.88"|"1889.70"
"2009"|"26"|42|"SORIA"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.30"|"0.00"|"0.30"|"0"|"1"|"2817.04"|"11601.48"
"2009"|"26"|43|"TARRAGONA"|"5.00"|"30.00"|"6.00"|"0.00"|"6.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"1.00"|"0.00"|"2.40"|"2.40"|"0.00"|"0"|"1"|"1039.51"|"1911.31"
"2009"|"26"|44|"TERUEL"|"2.75"|"12.25"|"2.00"|"5.75"|"1.75"|"0.00"|"0.50"|"0.00"|"0.25"|"0.00"|"0.00"|"1.00"|"7.84"|"0.32"|"0.22"|"7.30"|"3"|"2238.60"|"3757.05"
"2009"|"26"|45|"TOLEDO"|"3.02"|"15.27"|"2.15"|"3.37"|"0.58"|"0.05"|"0.80"|"0.20"|"0.00"|"0.20"|"0.00"|"0.72"|"66.06"|"3.50"|"49.22"|"13.34"|"11"|"1765.04"|"2777.82"
"2009"|"26"|46|"VALENCIA"|"2.25"|"23.38"|"3.88"|"1.25"|"1.75"|"0.00"|"0.00"|"0.00"|"0.00"|"0.38"|"0.00"|"0.75"|"1.99"|"0.80"|"0.32"|"0.87"|"5"|"1019.00"|"2677.58"
"2009"|"26"|47|"VALLADOLID"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"26"|49|"ZAMORA"|"3.50"|"22.25"|"1.50"|"12.50"|"1.50"|"0.75"|"0.75"|"0.00"|"0.00"|"0.00"|"0.00"|"1.75"|"11.29"|"1.50"|"9.79"|"0"|"3"|"1821.85"|"3611.62"
"2009"|"26"|50|"ZARAGOZA"|"3.18"|"19.85"|"2.88"|"5.28"|"1.98"|"0.00"|"0.80"|"0.08"|"0.00"|"0.00"|"0.00"|"0.77"|"93.08"|"1.63"|"41.90"|"49.55"|"10"|"1545.03"|"2598.36"
"2009"|"27"|2|"ALBACETE"|"7.33"|"29.83"|"1.00"|"0.67"|"2.67"|"0.00"|"0.17"|"0.00"|"0.00"|"1.00"|"0.00"|"1.17"|"21.47"|"0.32"|"4.65"|"16.50"|"4"|"1508.72"|"2952.66"
"2009"|"27"|3|"ALICANTE"|"1.00"|"31.00"|"2.00"|"5.00"|"3.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.20"|"0.20"|"0.00"|"0"|"1"|"1420.89"|"2309.76"
"2009"|"27"|4|"ALMERIA"|"5.33"|"33.50"|"4.00"|"1.67"|"2.67"|"0.00"|"0.00"|"0.00"|"0.17"|"1.17"|"0.33"|"2.67"|"24.12"|"0.00"|"24.07"|"0.05"|"4"|"2583.73"|"5286.91"
"2009"|"27"|5|"AVILA"|"5.33"|"32.33"|"1.67"|"20.67"|"3.67"|"0.67"|"0.00"|"0.00"|"0.67"|"0.00"|"0.67"|"3.67"|"8.53"|"0.00"|"8.53"|"0"|"3"|"469.26"|"1904.93"
"2009"|"27"|6|"BADAJOZ"|"1.70"|"11.80"|"2.80"|"6.40"|"2.10"|"0.00"|"0.00"|"0.10"|"0.00"|"0.00"|"0.20"|"0.60"|"37.40"|"5.00"|"32.40"|"0"|"7"|"2662.77"|"5433.44"
"2009"|"27"|8|"BARCELONA"|"5.60"|"95.50"|"11.80"|"31.10"|"26.50"|"0.40"|"2.60"|"0.50"|"0.70"|"1.00"|"2.60"|"0.00"|"119.67"|"49.56"|"4.03"|"66.08"|"8"|"322.46"|"1176.45"
"2009"|"27"|9|"BURGOS"|"2.00"|"8.00"|"1.00"|"1.50"|"0.50"|"0.00"|"0.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"0.32"|"0.08"|"0.22"|"0.02"|"2"|"1434.37"|"2525.10"
"2009"|"27"|10|"CACERES"|"1.60"|"10.20"|"2.80"|"5.00"|"2.40"|"0.00"|"0.40"|"0.40"|"0.00"|"0.00"|"0.00"|"0.20"|"53.31"|"0.00"|"53.31"|"0"|"7"|"1386.87"|"3472.73"
"2009"|"27"|11|"CADIZ"|"3.50"|"43.50"|"9.00"|"5.50"|"6.50"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"15.83"|"0.00"|"15.83"|"0"|"2"|"587.01"|"1465.86"
"2009"|"27"|12|"CASTELLON"|"2.67"|"27.00"|"6.33"|"2.00"|"2.33"|"0.00"|"0.00"|"0.00"|"0.67"|"1.67"|"0.00"|"2.00"|"20.50"|"1.50"|"19.00"|"0"|"3"|"3838.14"|"5508.16"
"2009"|"27"|13|"CIUDAD REAL"|"13.67"|"96.67"|"5.33"|"4.00"|"4.67"|"0.00"|"0.33"|"0.00"|"1.00"|"1.33"|"0.00"|"7.00"|"319.70"|"0.00"|"303.70"|"16.00"|"3"|"3678.42"|"5418.18"
"2009"|"27"|14|"CORDOBA"|"3.25"|"21.88"|"2.00"|"2.25"|"3.13"|"0.25"|"0.00"|"0.00"|"0.00"|"1.25"|"0.00"|"1.00"|"13.50"|"0.00"|"8.03"|"5.47"|"5"|"2412.51"|"3830.68"
"2009"|"27"|15|"A CORUÑA"|"1.00"|"4.00"|"0.00"|"0.00"|"1.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.48"|"0.48"|"0.00"|"0"|"1"|"841.20"|"1242.64"
"2009"|"27"|16|"CUENCA"|"4.20"|"16.55"|"0.00"|"0.00"|"1.20"|"0.00"|"0.00"|"0.00"|"0.10"|"0.95"|"0.00"|"1.00"|"33.22"|"0.35"|"8.16"|"24.71"|"7"|"2747.07"|"4918.42"
"2009"|"27"|17|"GIRONA"|"5.50"|"24.00"|"6.50"|"18.00"|"6.00"|"0.00"|"3.00"|"3.00"|"0.00"|"0.00"|"1.00"|"0.00"|"5.55"|"0.83"|"0.00"|"4.72"|"2"|"117.91"|"615.63"
"2009"|"27"|18|"GRANADA"|"2.67"|"9.33"|"3.67"|"0.00"|"1.67"|"0.00"|"0.00"|"0.00"|"0.00"|"0.33"|"0.33"|"0.33"|"0.81"|"0.00"|"0.69"|"0.12"|"3"|"637.12"|"1946.11"
"2009"|"27"|19|"GUADALAJARA"|"3.13"|"19.13"|"0.50"|"0.88"|"1.38"|"0.13"|"0.00"|"0.00"|"0.00"|"0.50"|"0.00"|"0.50"|"7.39"|"1.05"|"6.32"|"0.02"|"6"|"1143.81"|"2343.62"
"2009"|"27"|21|"HUELVA"|"3.90"|"21.04"|"7.15"|"0.13"|"2.25"|"0.00"|"0.00"|"0.40"|"0.00"|"0.40"|"0.00"|"0.63"|"49.04"|"9.61"|"33.50"|"5.93"|"9"|"868.81"|"1849.19"
"2009"|"27"|22|"HUESCA"|"2.67"|"14.00"|"1.33"|"2.67"|"1.00"|"0.00"|"0.67"|"0.00"|"0.00"|"0.00"|"0.00"|"0.67"|"4.48"|"1.22"|"2.61"|"0.65"|"3"|"5723.47"|"8753.81"
"2009"|"27"|23|"JAEN"|"2.53"|"12.03"|"2.87"|"1.00"|"0.83"|"0.00"|"0.00"|"0.27"|"0.00"|"0.00"|"0.00"|"0.50"|"14.63"|"0.39"|"12.61"|"1.63"|"9"|"1037.57"|"3532.30"
"2009"|"27"|24|"LEON"|"1.50"|"5.25"|"0.00"|"0.00"|"0.75"|"0.00"|"0.00"|"0.00"|"0.00"|"0.00"|"0.38"|"0.25"|"5.60"|"0.80"|"4.80"|"0"|"5"|"641.49"|"1666.39"
"2009"|"27"|25|"LLEIDA"|"3.92"|"158.50"|"4.29"|"8.79"|"26.04"|"0.21"|"0.67"|"0.25"|"1.33"|"1.25"|"3.38"|"1.00"|"798.58"|"82.87"|"112.40"|"603.31"|"9"|"1003.29"|"2438.96"
"2009"|"27"|26|"LA RIOJA"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
"2009"|"27"|27|"LUGO"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"|"0"||
