anho,semana,id_provincia,provincia,dir,prec,sol,tmax,tmed,tmin,velmedia,hrmedia
2004,47,17,GIRONA,16.36,0.05,7.36,13.86,5.91,-2.02,1.04,67.0
2004,47,18,GRANADA,17.06,0.0,7.74,17.15,8.34,-0.48,1.69,49.0
2004,47,19,GUADALAJARA,18.74,0.0,8.21,14.63,4.97,-4.7,1.31,62.0
2004,47,20,GIPUZKOA,17.39,6.83,4.76,12.43,9.31,6.2,1.92,78.5
2004,47,21,HUELVA,14.81,0.0,8.3,18.48,11.38,4.29,1.69,59.0
2004,47,22,HUESCA,14.0,0.0,8.51,13.46,7.14,0.8,3.24,73.0
2004,47,23,JAEN,6.93,0.0,7.76,16.91,9.86,2.83,0.91,46.0
2004,47,24,LEON,20.44,0.0,5.34,10.1,4.06,-1.97,1.15,81.5
2004,47,25,LLEIDA,21.24,0.0,7.94,14.73,6.84,-1.04,1.08,73.0
2004,47,26,LA RIOJA,31.14,0.0,5.41,12.94,8.09,3.23,2.5,78.0
2004,47,27,LUGO,15.71,0.5,5.14,12.01,6.66,1.31,1.59,90.0
2004,47,28,MADRID,16.35,0.0,8.42,13.72,7.13,0.54,1.62,65.5
2004,47,29,MALAGA,20.33,0.0,7.67,18.29,12.65,7.02,2.06,67.0
2004,47,30,MURCIA,20.22,0.02,8.71,18.96,11.26,3.55,1.53,57.0
2004,47,31,NAVARRA,28.67,0.0,5.81,12.64,7.92,3.19,4.23,72.0
2004,47,32,OURENSE,21.02,0.0,5.3,13.41,6.68,-0.06,1.0,75.0
2004,47,33,ASTURIAS,16.98,2.23,3.82,13.11,9.9,6.67,2.4,80.0
2004,47,34,PALENCIA,13.88,0.0,-9999.0,8.36,3.94,-0.47,1.94,79.0
2004,47,35,LAS PALMAS,14.14,0.07,6.8,24.24,20.65,17.06,3.55,62.0
2004,47,36,PONTEVEDRA,18.43,0.0,6.21,14.72,10.16,5.57,1.7,80.0
2004,47,37,SALAMANCA,11.31,0.05,3.69,9.53,4.49,-0.53,2.08,89.0
2004,47,38,STA. CRUZ DE TENERIFE,17.18,1.3,6.35,21.46,18.48,15.51,3.07,57.0
2004,47,39,CANTABRIA,17.64,2.25,3.14,13.15,9.83,6.51,3.31,79.5
2004,47,40,SEGOVIA,19.43,0.0,7.31,8.26,3.61,-1.04,1.01,60.0
2004,47,41,SEVILLA,11.5,0.0,8.32,18.77,10.43,2.07,2.34,56.5
2004,47,42,SORIA,15.43,0.0,8.06,13.71,5.79,-2.14,2.61,68.0
2004,47,43,TARRAGONA,27.21,0.0,8.2,17.14,11.27,5.42,3.35,61.0
2004,47,44,TERUEL,23.98,0.0,7.74,13.63,6.81,0.01,1.86,67.0
2004,47,45,TOLEDO,16.6,0.2,9.09,15.44,7.26,-0.91,1.56,65.0
2004,47,46,VALENCIA,18.71,0.0,8.55,18.52,11.81,5.1,1.44,71.0
2004,47,47,VALLADOLID,7.0,0.27,3.21,7.5,3.66,-0.2,1.53,90.0
2004,47,48,BIZKAIA,17.73,6.22,2.97,12.49,9.44,6.37,2.27,79.0
2004,47,49,ZAMORA,11.52,0.07,1.83,6.95,2.7,-1.57,0.94,94.0
2004,47,50,ZARAGOZA,22.82,0.0,7.56,13.78,7.72,1.67,2.7,70.0
2004,47,51,CEUTA,16.0,0.0,-9999.0,18.11,15.41,12.71,3.48,-9999.0
2004,47,52,MELILLA,12.0,2.5,7.69,17.86,14.2,10.54,2.11,70.0
2004,48,1,ARABA/ALAVA,15.29,3.7,2.83,8.67,4.94,1.19,1.41,91.0
2004,48,2,ALBACETE,14.02,0.13,6.04,17.13,10.03,2.94,1.27,74.0
2004,48,3,ALICANTE,19.55,0.14,5.41,18.37,13.09,7.81,1.29,76.0
2004,48,4,ALMERIA,16.06,0.0,7.47,19.5,14.48,9.46,2.52,66.0
2004,48,5,AVILA,8.29,1.83,6.0,14.38,7.27,0.15,1.13,71.5
2004,48,6,BADAJOZ,13.48,3.4,6.34,17.67,10.77,3.86,0.99,77.0
2004,48,7,ILLES BALEARS,17.74,0.14,5.65,17.56,13.1,8.66,1.59,80.0
2004,48,8,BARCELONA,24.16,1.75,6.07,15.51,11.37,7.22,2.35,77.0
2004,48,9,BURGOS,21.7,7.07,4.77,7.88,2.99,-1.89,0.96,92.5
2004,48,10,CACERES,15.25,2.9,4.96,15.13,9.71,4.3,1.25,84.0
2004,48,11,CADIZ,14.21,0.0,7.05,19.27,14.9,10.53,3.81,72.0
2004,48,12,CASTELLON,14.45,1.9,4.47,15.84,11.25,6.65,2.13,76.0
2004,48,13,CIUDAD REAL,-9999.0,0.3,4.24,12.74,6.67,0.6,0.4,86.0
2004,48,14,CORDOBA,15.63,0.0,7.93,16.99,11.09,5.19,1.31,77.0
2004,48,15,A CORUÑA,19.37,0.95,4.0,14.48,10.51,6.56,2.0,80.0
2004,48,16,CUENCA,22.14,3.0,7.83,15.63,8.03,0.41,0.99,71.0
2004,48,17,GIRONA,16.21,6.05,5.61,14.59,7.11,-0.38,1.1,71.0
2004,48,18,GRANADA,16.46,0.0,7.75,18.59,10.8,3.02,1.61,66.0
2004,48,19,GUADALAJARA,23.17,6.63,7.36,14.84,5.4,-4.04,0.94,67.0
2004,48,20,GIPUZKOA,19.89,10.35,4.43,13.95,9.93,5.93,1.84,82.5
2004,48,21,HUELVA,9.69,0.1,6.54,20.11,13.97,7.83,1.73,76.0
2004,48,22,HUESCA,14.43,3.4,0.53,7.64,4.09,0.54,1.51,99.0
2004,48,23,JAEN,15.19,0.07,7.42,18.32,12.4,6.47,0.91,67.0
2004,48,24,LEON,17.49,2.68,3.29,7.97,3.02,-1.94,0.96,82.5
2004,48,25,LLEIDA,22.17,2.04,0.36,10.16,5.46,0.78,0.75,86.0
2004,48,26,LA RIOJA,17.0,3.0,1.71,7.57,4.6,1.63,1.71,92.0
2004,48,27,LUGO,12.0,3.1,1.36,8.99,4.2,-0.56,1.03,94.0
2004,48,28,MADRID,15.6,1.61,6.61,12.81,7.43,2.04,1.05,76.0
2004,48,29,MALAGA,12.93,0.0,5.29,18.63,15.09,11.54,2.03,80.0
2004,48,30,MURCIA,16.1,0.05,6.64,18.83,13.49,8.14,1.24,75.0
2004,48,31,NAVARRA,16.57,3.75,2.01,7.76,5.03,2.25,0.86,86.0
2004,48,32,OURENSE,21.31,0.8,2.51,12.24,6.44,0.65,0.79,75.0
2004,48,33,ASTURIAS,18.29,9.58,5.78,13.22,9.47,5.7,2.25,79.0
2004,48,34,PALENCIA,20.71,4.03,-9999.0,7.89,3.45,-1.0,0.71,79.0
2004,48,35,LAS PALMAS,12.68,0.47,6.88,24.65,21.49,18.32,4.17,61.0
2004,48,36,PONTEVEDRA,14.93,0.45,3.58,13.79,9.79,5.81,1.74,83.0
2004,48,37,SALAMANCA,13.06,2.73,1.61,8.34,3.93,-0.47,1.17,95.0
2004,48,38,STA. CRUZ DE TENERIFE,19.06,0.29,5.32,22.88,19.89,16.9,3.56,63.0
2004,48,39,CANTABRIA,18.14,6.2,5.56,13.76,9.21,4.66,3.46,77.5
2004,48,40,SEGOVIA,24.36,8.35,7.39,10.7,5.56,0.42,1.06,64.0
2004,48,41,SEVILLA,14.71,0.0,7.44,20.7,13.3,5.9,1.64,70.0
2004,48,42,SORIA,18.71,3.7,7.37,14.43,5.57,-3.29,1.31,69.0
2004,48,43,TARRAGONA,20.33,6.8,6.56,15.16,10.43,5.69,2.39,74.0
2004,48,44,TERUEL,19.86,4.58,6.5,9.8,4.76,-0.27,0.94,70.0
2004,48,45,TOLEDO,11.26,2.4,4.77,13.85,7.18,0.51,1.46,80.0
2004,48,46,VALENCIA,20.9,0.35,5.52,17.89,13.25,8.61,1.05,80.5
2004,48,47,VALLADOLID,23.1,7.4,2.16,5.73,2.1,-1.52,0.97,93.0
2004,48,48,BIZKAIA,17.58,10.15,4.63,14.66,9.94,5.22,1.91,72.0
2004,48,49,ZAMORA,15.12,3.93,0.01,4.34,1.61,-1.11,0.68,95.0
2004,48,50,ZARAGOZA,19.07,7.06,3.89,10.15,5.29,0.42,0.86,76.5
2004,48,51,CEUTA,-9999.0,0.0,-9999.0,17.24,15.94,14.64,-9999.0,-9999.0
2004,48,52,MELILLA,11.71,0.0,6.94,18.14,15.19,12.23,1.63,83.0
2004,49,1,ARABA/ALAVA,18.14,17.5,1.07,7.64,5.07,2.46,2.07,87.0
2004,49,2,ALBACETE,15.21,26.47,0.47,11.62,8.65,5.69,2.09,88.5
2004,49,3,ALICANTE,16.0,32.64,1.16,15.5,12.09,8.69,2.55,81.5
2004,49,4,ALMERIA,19.0,53.2,3.87,16.66,13.33,10.03,2.74,78.5
2004,49,5,AVILA,13.0,36.07,1.79,7.53,4.33,1.15,1.84,89.0
2004,49,6,BADAJOZ,10.86,16.73,3.83,14.08,10.33,6.58,1.89,83.5
2004,49,7,ILLES BALEARS,16.26,39.97,4.51,16.32,12.82,9.32,3.29,84.0
2004,49,8,BARCELONA,16.56,16.51,4.29,13.23,9.69,6.16,3.33,77.0
2004,49,9,BURGOS,13.92,18.7,2.23,6.26,3.57,0.85,2.64,85.5
2004,49,10,CACERES,13.94,25.64,3.07,11.99,8.63,5.28,2.07,83.0
2004,49,11,CADIZ,18.98,57.08,2.92,15.21,12.53,9.86,3.32,84.0
2004,49,12,CASTELLON,19.17,26.18,2.34,14.01,10.35,6.7,2.94,67.5
2004,49,13,CIUDAD REAL,-9999.0,34.3,0.53,10.33,8.27,6.24,2.29,88.5
2004,49,14,CORDOBA,15.29,30.75,2.87,12.16,9.25,6.34,2.35,87.5
2004,49,15,A CORUÑA,10.34,32.86,3.51,11.89,9.43,6.97,3.79,76.0
2004,49,16,CUENCA,12.14,28.0,1.61,9.56,5.94,2.31,1.73,79.5
2004,49,17,GIRONA,19.0,20.25,3.97,11.19,6.04,0.89,1.28,71.5
2004,49,18,GRANADA,18.5,46.1,2.16,13.23,9.66,6.09,1.75,85.0
2004,49,19,GUADALAJARA,13.5,21.15,1.76,8.6,4.41,0.24,2.47,82.0
2004,49,20,GIPUZKOA,16.07,29.9,2.24,11.04,9.03,7.01,2.53,85.5
2004,49,21,HUELVA,17.1,28.83,3.81,17.01,13.18,9.34,2.54,79.0
2004,49,22,HUESCA,16.14,17.7,4.51,9.22,5.06,0.93,3.39,87.5
2004,49,23,JAEN,11.95,34.73,0.96,12.66,9.95,7.27,1.55,83.5
2004,49,24,LEON,22.07,37.25,3.26,6.05,3.25,0.45,1.89,87.0
2004,49,25,LLEIDA,22.71,14.86,3.59,9.96,4.99,0.0,1.26,85.5
2004,49,26,LA RIOJA,24.0,17.5,2.21,9.71,6.67,3.63,2.71,79.5
2004,49,27,LUGO,8.43,37.9,3.69,9.94,5.86,1.79,1.93,84.5
2004,49,28,MADRID,12.78,16.08,1.5,8.57,5.59,2.61,3.01,79.0
2004,49,29,MALAGA,19.2,98.02,2.4,15.18,12.47,9.76,2.06,90.5
2004,49,30,MURCIA,17.88,53.38,1.66,16.0,12.57,9.14,1.7,86.0
2004,49,31,NAVARRA,24.1,25.53,1.06,10.14,6.7,3.29,2.82,79.0
2004,49,32,OURENSE,19.71,46.33,2.27,9.62,6.06,2.48,0.78,85.0
2004,49,33,ASTURIAS,15.26,28.53,2.29,9.87,7.62,5.37,2.22,83.5
2004,49,34,PALENCIA,15.1,19.6,-9999.0,6.06,3.27,0.48,2.76,78.5
2004,49,35,LAS PALMAS,21.04,5.04,5.5,23.25,20.21,17.19,3.94,69.0
2004,49,36,PONTEVEDRA,13.64,39.3,4.09,12.32,9.6,6.89,1.9,77.0
2004,49,37,SALAMANCA,10.3,20.95,1.04,8.72,5.83,2.94,2.35,85.0
2004,49,38,STA. CRUZ DE TENERIFE,22.55,14.74,6.28,19.67,17.1,14.51,4.53,65.0
2004,49,39,CANTABRIA,19.71,46.65,2.03,11.0,8.39,5.78,3.26,82.0
2004,49,40,SEGOVIA,12.43,23.9,2.73,4.46,1.57,-1.32,2.56,79.0
2004,49,41,SEVILLA,14.0,32.05,2.57,15.63,12.24,8.84,2.24,84.5
2004,49,42,SORIA,12.14,18.3,3.49,8.0,3.06,-1.89,3.03,81.0
2004,49,43,TARRAGONA,21.19,24.03,3.86,14.38,10.31,6.24,2.61,73.5
2004,49,44,TERUEL,22.21,19.96,1.74,9.29,5.39,1.48,1.85,83.5
2004,49,45,TOLEDO,11.07,21.75,1.0,10.31,7.57,4.81,1.57,84.5
2004,49,46,VALENCIA,16.83,68.92,1.97,13.44,10.18,6.94,1.83,83.5
2004,49,47,VALLADOLID,9.71,18.27,3.19,8.46,5.08,1.71,2.97,82.0
2004,49,48,BIZKAIA,19.37,43.53,2.01,10.86,8.5,6.16,3.28,77.5
2004,49,49,ZAMORA,10.21,35.97,1.17,7.37,4.73,2.1,1.91,84.5
2004,49,50,ZARAGOZA,20.17,19.37,2.94,10.17,6.17,2.15,2.07,74.5
2004,49,51,CEUTA,25.4,124.2,-9999.0,15.33,13.64,11.99,2.13,-9999.0
2004,49,52,MELILLA,13.57,40.9,4.17,18.71,15.01,11.31,2.14,79.0
2004,50,1,ARABA/ALAVA,13.14,0.0,1.57,8.43,5.29,2.14,1.27,87.0
2004,50,2,ALBACETE,15.9,3.27,1.99,11.57,7.75,3.92,1.87,86.0
2004,50,3,ALICANTE,15.55,23.87,2.31,15.94,12.68,9.4,2.92,77.0
2004,50,4,ALMERIA,18.92,4.33,4.99,17.26,13.86,10.46,2.93,78.0
2004,50,5,AVILA,14.48,0.0,3.04,9.43,4.39,-0.68,1.57,77.0
2004,50,6,BADAJOZ,11.71,1.87,4.56,13.31,8.24,3.15,1.59,83.0
2004,50,7,ILLES BALEARS,11.13,53.73,3.81,15.37,12.83,10.29,3.51,85.0
2004,50,8,BARCELONA,9.94,18.96,3.78,14.81,11.97,9.13,3.92,81.5
2004,50,9,BURGOS,14.43,0.57,3.11,7.84,4.31,0.77,1.52,88.0
2004,50,10,CACERES,16.66,0.16,5.51,11.65,6.66,1.66,1.51,92.0
2004,50,11,CADIZ,18.9,0.15,7.1,15.23,11.49,7.76,2.96,79.0
2004,50,12,CASTELLON,14.17,30.15,2.7,12.09,9.69,7.29,2.55,73.0
2004,50,13,CIUDAD REAL,-9999.0,0.0,4.26,12.4,7.43,2.46,2.1,85.5
2004,50,14,CORDOBA,15.5,0.05,6.53,13.08,8.35,3.63,1.77,83.0
2004,50,15,A CORUÑA,12.07,0.0,7.24,13.5,8.96,4.4,2.85,73.0
2004,50,16,CUENCA,19.14,1.3,3.13,12.0,6.97,1.96,1.33,78.0
2004,50,17,GIRONA,12.14,48.2,1.63,11.8,8.01,4.23,1.88,81.0
2004,50,18,GRANADA,17.2,1.22,5.11,13.27,8.49,3.69,1.67,76.5
2004,50,19,GUADALAJARA,9.1,0.63,3.48,10.12,4.77,-0.6,1.65,83.0
2004,50,20,GIPUZKOA,18.19,0.44,1.64,11.26,8.88,6.5,1.9,86.5
2004,50,21,HUELVA,20.67,1.47,6.37,16.95,11.23,5.5,2.16,78.0
2004,50,22,HUESCA,14.71,1.9,3.23,9.19,5.34,1.49,2.13,89.0
2004,50,23,JAEN,12.0,0.8,4.97,12.94,9.12,5.29,1.65,77.0
2004,50,24,LEON,20.31,0.0,7.1,6.21,2.07,-2.06,1.65,82.5
2004,50,25,LLEIDA,21.87,7.98,0.81,10.17,6.56,2.91,0.83,92.0
2004,50,26,LA RIOJA,24.14,0.3,3.47,10.76,7.26,3.74,2.86,82.0
2004,50,27,LUGO,19.43,0.2,5.16,8.01,2.57,-2.89,0.89,88.0
2004,50,28,MADRID,12.49,0.55,3.9,10.26,5.61,0.96,1.73,76.0
2004,50,29,MALAGA,18.82,10.76,6.59,16.87,13.1,9.31,2.86,73.5
2004,50,30,MURCIA,20.95,12.33,3.13,16.07,12.73,9.4,2.39,74.0
2004,50,31,NAVARRA,24.24,0.15,3.01,10.64,6.9,3.16,1.9,80.0
2004,50,32,OURENSE,21.21,0.0,5.19,10.64,4.76,-1.12,1.23,79.5
2004,50,33,ASTURIAS,13.18,0.0,3.85,10.69,7.63,4.56,2.71,81.0
2004,50,34,PALENCIA,11.55,0.0,-9999.0,8.28,3.89,-0.5,1.61,77.0
2004,50,35,LAS PALMAS,16.38,16.86,4.72,22.15,19.29,16.44,3.83,71.0
2004,50,36,PONTEVEDRA,14.43,0.0,6.71,12.54,7.75,2.96,1.89,82.0
2004,50,37,SALAMANCA,7.52,0.0,1.79,6.74,3.25,-0.25,2.02,92.5
2004,50,38,STA. CRUZ DE TENERIFE,19.57,12.57,4.31,19.76,17.06,14.37,3.45,67.0
2004,50,39,CANTABRIA,16.93,0.0,3.39,12.54,9.55,6.58,2.83,85.5
2004,50,40,SEGOVIA,14.43,1.25,3.34,4.53,2.07,-0.39,1.99,69.5
2004,50,41,SEVILLA,13.48,0.0,6.24,15.92,10.23,4.54,2.15,77.5
2004,50,42,SORIA,16.57,1.0,3.34,8.03,3.03,-1.97,1.99,84.0
2004,50,43,TARRAGONA,18.92,24.97,3.54,14.35,11.43,8.52,3.6,72.0
2004,50,44,TERUEL,23.14,10.38,1.0,8.66,6.09,3.52,1.46,89.0
2004,50,45,TOLEDO,15.1,0.1,3.41,11.12,6.24,1.38,1.43,82.0
2004,50,46,VALENCIA,14.12,59.78,1.24,13.5,10.91,8.34,2.03,84.5
2004,50,47,VALLADOLID,9.0,0.13,1.95,6.36,3.15,-0.05,1.42,87.0
2004,50,48,BIZKAIA,18.3,0.35,2.79,11.82,9.04,6.27,2.29,77.0
2004,50,49,ZAMORA,10.76,0.07,1.19,7.22,3.03,-1.17,1.25,85.0
2004,50,50,ZARAGOZA,22.52,1.59,1.71,9.52,6.03,2.54,1.36,84.0
2004,50,51,CEUTA,22.8,14.6,-9999.0,16.46,14.29,12.09,2.1,-9999.0
2004,50,52,MELILLA,22.86,2.1,5.99,16.83,14.31,11.8,3.36,79.0
2004,51,1,ARABA/ALAVA,26.0,51.3,2.03,10.81,7.44,4.09,2.06,88.0
2004,51,2,ALBACETE,20.6,0.95,4.69,13.81,9.7,5.56,2.75,79.0
2004,51,3,ALICANTE,19.46,1.13,5.13,17.99,14.03,10.07,3.3,71.5
2004,51,4,ALMERIA,18.71,0.76,6.13,18.1,14.06,10.01,3.54,71.0
2004,51,5,AVILA,20.67,0.0,4.09,10.88,6.76,2.64,2.52,79.0
2004,51,6,BADAJOZ,16.05,0.3,4.53,14.91,9.97,5.05,2.02,85.0
2004,51,7,ILLES BALEARS,18.98,0.65,5.81,16.13,12.41,8.68,2.97,81.0
2004,51,8,BARCELONA,21.03,0.0,6.36,15.37,11.61,7.87,2.94,83.0
2004,51,9,BURGOS,23.33,5.95,2.51,9.22,5.41,1.62,2.46,86.0
2004,51,10,CACERES,20.29,0.38,5.37,14.55,10.11,5.68,2.75,79.0
2004,51,11,CADIZ,18.57,0.03,5.78,16.85,13.08,9.31,3.85,73.0
2004,51,12,CASTELLON,21.43,3.25,6.36,15.83,11.78,7.72,2.67,75.0
2004,51,13,CIUDAD REAL,-9999.0,0.0,4.01,13.6,9.01,4.43,2.49,84.0
2004,51,14,CORDOBA,19.43,0.18,4.09,13.54,8.91,4.3,2.01,87.0
2004,51,15,A CORUÑA,22.86,10.57,1.35,13.55,10.94,8.34,4.01,87.0
2004,51,16,CUENCA,22.43,0.0,3.34,11.7,7.57,3.46,1.8,75.0
2004,51,17,GIRONA,18.0,0.0,4.44,12.81,7.47,2.11,1.08,77.0
2004,51,18,GRANADA,21.18,0.0,5.08,14.46,8.72,3.0,2.09,76.0
2004,51,19,GUADALAJARA,22.67,0.17,4.35,12.4,6.54,0.68,1.87,72.0
2004,51,20,GIPUZKOA,24.96,44.45,2.6,14.83,11.82,8.8,4.08,77.0
2004,51,21,HUELVA,19.95,0.2,5.47,17.68,12.98,8.27,2.35,75.0
2004,51,22,HUESCA,21.57,3.2,4.87,10.42,7.39,4.38,5.41,89.0
2004,51,23,JAEN,13.1,0.0,4.08,14.35,10.48,6.57,1.76,72.0
2004,51,24,LEON,23.29,8.35,5.93,9.48,5.5,1.52,4.09,79.0
2004,51,25,LLEIDA,21.64,0.1,4.8,11.23,6.27,1.32,1.44,87.0
2004,51,26,LA RIOJA,22.14,6.3,2.73,11.44,9.14,6.83,2.93,89.0
2004,51,27,LUGO,23.86,7.3,1.26,12.46,7.84,3.26,2.1,92.0
2004,51,28,MADRID,21.0,0.67,4.17,11.34,7.87,4.38,3.16,73.0
2004,51,29,MALAGA,20.33,0.01,6.64,18.32,14.24,10.13,2.85,69.5
2004,51,30,MURCIA,19.79,0.42,5.24,18.57,14.41,10.22,2.73,74.5
2004,51,31,NAVARRA,24.24,13.25,1.03,11.47,8.97,6.48,2.04,82.0
2004,51,32,OURENSE,21.29,2.46,1.0,11.98,7.85,3.74,1.1,86.0
2004,51,33,ASTURIAS,25.67,16.21,3.19,13.21,10.16,7.1,4.49,72.0
2004,51,34,PALENCIA,19.24,0.87,-9999.0,9.92,5.23,0.56,2.23,79.0
2004,51,35,LAS PALMAS,11.18,20.22,5.44,21.6,19.1,16.6,5.14,71.0
2004,51,36,PONTEVEDRA,22.86,20.35,1.35,13.94,11.44,8.94,1.66,90.0
2004,51,37,SALAMANCA,18.43,0.15,5.21,11.94,7.02,2.09,2.4,78.0
2004,51,38,STA. CRUZ DE TENERIFE,15.1,17.51,4.86,19.4,16.92,14.45,4.85,68.0
2004,51,39,CANTABRIA,26.29,12.3,3.17,14.01,10.42,6.81,6.89,76.0
2004,51,40,SEGOVIA,25.71,0.8,4.51,6.34,3.79,1.21,3.34,79.0
2004,51,41,SEVILLA,13.5,0.0,6.12,18.03,12.16,6.3,2.51,71.0
2004,51,42,SORIA,24.0,0.0,4.41,10.34,6.13,1.91,3.23,77.0
2004,51,43,TARRAGONA,27.38,0.25,6.14,16.26,13.04,9.84,3.41,75.0
2004,51,44,TERUEL,22.0,0.83,4.14,11.36,7.83,4.3,2.39,84.0
2004,51,45,TOLEDO,20.17,0.0,4.93,13.84,8.85,3.86,2.74,75.0
2004,51,46,VALENCIA,17.87,19.68,6.21,16.67,13.02,9.36,2.72,78.0
2004,51,47,VALLADOLID,22.71,0.0,3.96,11.19,6.36,1.56,2.57,85.0
2004,51,48,BIZKAIA,25.11,18.03,2.94,14.31,11.36,8.4,4.85,65.0
2004,51,49,ZAMORA,21.62,0.0,4.41,11.92,6.29,0.65,1.85,79.0
2004,51,50,ZARAGOZA,22.55,0.66,3.25,11.34,8.37,5.36,2.52,80.5
2004,51,51,CEUTA,10.0,0.0,-9999.0,17.58,15.82,14.07,4.8,-9999.0
2004,51,52,MELILLA,14.14,6.4,5.29,18.03,15.36,12.69,4.11,80.0
2004,52,1,ARABA/ALAVA,30.71,23.4,1.47,7.23,4.47,1.71,2.1,86.0
2004,52,2,ALBACETE,19.29,0.0,5.21,10.23,4.74,-0.77,2.91,65.5
2004,52,3,ALICANTE,22.38,7.51,5.41,14.06,9.32,4.57,3.25,62.0
2004,52,4,ALMERIA,18.82,4.78,6.47,14.65,10.32,5.97,3.59,52.0
2004,52,5,AVILA,23.33,6.15,4.59,7.27,2.52,-2.2,2.94,75.0
2004,52,6,BADAJOZ,16.52,0.0,7.37,12.82,6.78,0.74,2.4,64.0
2004,52,7,ILLES BALEARS,20.26,24.47,4.41,12.78,9.19,5.58,3.65,74.0
2004,52,8,BARCELONA,25.86,15.18,5.28,12.08,8.47,4.87,3.34,77.0
2004,52,9,BURGOS,18.79,42.0,2.21,5.88,2.82,-0.25,2.25,86.0
2004,52,10,CACERES,17.54,0.0,6.94,11.42,6.41,1.4,2.82,64.0
2004,52,11,CADIZ,18.04,9.72,6.73,13.94,10.07,6.21,4.17,67.0
2004,52,12,CASTELLON,27.83,0.6,6.63,12.09,7.41,2.74,3.24,53.0
2004,52,13,CIUDAD REAL,-9999.0,0.0,5.26,9.04,4.74,0.44,2.61,71.0
2004,52,14,CORDOBA,17.11,0.0,7.91,10.55,5.7,0.85,2.9,68.0
2004,52,15,A CORUÑA,17.95,17.48,2.72,10.83,8.39,5.95,4.57,77.0
2004,52,16,CUENCA,22.0,1.4,5.74,9.21,3.7,-1.83,1.71,67.0
2004,52,17,GIRONA,18.67,4.1,4.67,9.94,3.79,-2.36,0.91,68.0
2004,52,18,GRANADA,20.18,2.26,5.99,11.24,5.67,0.09,2.72,67.0
2004,52,19,GUADALAJARA,24.55,1.83,4.16,7.98,1.78,-4.43,2.11,73.0
2004,52,20,GIPUZKOA,26.86,63.85,1.58,10.24,7.28,4.32,3.3,85.0
2004,52,21,HUELVA,19.9,0.03,8.39,15.79,10.5,5.21,3.21,63.0
2004,52,22,HUESCA,13.79,0.4,6.49,6.86,2.4,-2.05,3.61,76.0
2004,52,23,JAEN,16.95,0.4,6.7,10.1,5.91,1.76,2.26,69.0
2004,52,24,LEON,25.89,14.26,5.33,5.03,1.29,-2.46,3.37,79.5
2004,52,25,LLEIDA,21.32,0.35,5.41,8.71,3.07,-2.57,1.38,75.0
2004,52,26,LA RIOJA,30.86,10.5,3.53,9.24,5.9,2.56,4.06,78.0
2004,52,27,LUGO,23.5,45.3,2.3,9.17,5.29,1.44,1.62,89.0
2004,52,28,MADRID,21.41,4.95,5.87,8.2,3.69,-0.8,2.8,63.0
2004,52,29,MALAGA,19.78,8.05,7.11,14.52,10.65,6.78,3.67,67.0
2004,52,30,MURCIA,24.91,11.33,6.27,14.59,9.87,5.16,3.1,64.0
2004,52,31,NAVARRA,31.0,17.28,2.7,8.99,5.77,2.54,3.62,82.0
2004,52,32,OURENSE,24.19,16.93,3.93,9.87,5.49,1.11,1.35,81.0
2004,52,33,ASTURIAS,25.78,50.66,2.47,8.97,6.34,3.72,3.43,81.0
2004,52,34,PALENCIA,17.81,14.7,-9999.0,5.51,1.71,-2.06,1.98,78.0
2004,52,35,LAS PALMAS,9.91,0.95,4.56,20.73,18.09,15.46,5.43,66.0
2004,52,36,PONTEVEDRA,24.07,14.25,4.83,11.33,7.97,4.59,2.2,82.0
2004,52,37,SALAMANCA,18.7,0.5,5.09,7.47,3.08,-1.32,2.86,73.5
2004,52,38,STA. CRUZ DE TENERIFE,17.29,7.6,3.35,17.93,15.8,13.68,4.75,65.0
2004,52,39,CANTABRIA,28.71,40.48,1.3,10.43,7.7,4.96,5.64,78.0
2004,52,40,SEGOVIA,26.57,10.85,3.66,2.57,-0.75,-4.06,2.86,79.5
2004,52,41,SEVILLA,21.43,0.0,8.47,15.17,9.14,3.1,3.61,57.5
2004,52,42,SORIA,19.71,1.5,4.81,6.86,2.03,-2.8,3.43,77.0
2004,52,43,TARRAGONA,30.52,0.0,6.09,13.03,8.93,4.85,4.85,59.0
2004,52,44,TERUEL,24.29,0.6,3.36,8.09,4.11,0.13,3.11,79.0
2004,52,45,TOLEDO,20.45,0.07,6.79,9.92,4.1,-1.73,2.99,62.0
2004,52,46,VALENCIA,20.61,5.08,5.31,13.89,8.66,3.44,2.41,63.0
2004,52,47,VALLADOLID,21.24,1.42,5.03,6.69,2.97,-0.75,2.9,76.0
2004,52,48,BIZKAIA,27.35,37.57,1.37,10.05,7.12,4.18,4.22,77.0
2004,52,49,ZAMORA,23.81,0.43,4.3,7.57,2.77,-2.03,2.1,69.0
2004,52,50,ZARAGOZA,27.38,1.69,4.01,8.68,4.34,-0.02,3.17,71.0
2004,52,51,CEUTA,-9999.0,48.7,-9999.0,14.15,12.28,10.37,-9999.0,-9999.0
2004,52,52,MELILLA,18.57,30.9,3.89,14.97,12.83,10.69,5.93,69.0
2004,53,1,ARABA/ALAVA,20.0,23.8,1.56,8.66,6.24,3.81,2.09,90.5
2004,53,2,ALBACETE,28.0,0.0,7.5,11.36,4.99,-1.39,3.14,66.5
2004,53,3,ALICANTE,22.7,0.42,6.62,14.44,8.76,3.09,2.43,57.0
